# delta_L(z=0)            delta_SC                  ddelta_SC/ddelta_L
1.367108500449636388e+00 1.738175513989556009e+01 1.042658148962699443e+02
1.367866990009690698e+00 1.746110818181374924e+01 1.049749150845972139e+02
1.368624600432882366e+00 1.754090863850955628e+01 1.056897493013196367e+02
1.369381330951210396e+00 1.762115953584466865e+01 1.064103705468049128e+02
1.370137180799501531e+00 1.770186392339013182e+01 1.071368323696362808e+02
1.370892149215411804e+00 1.778302487463654913e+01 1.078691888728657773e+02
1.371646235439427430e+00 1.786464548720644885e+01 1.086074947203460255e+02
1.372399438714868358e+00 1.794672888306892133e+01 1.093518051431428120e+02
1.373151758287892710e+00 1.802927820875650866e+01 1.101021759460279554e+02
1.373903193407496337e+00 1.811229663558382441e+01 1.108586635140506758e+02
1.374653743325516375e+00 1.819578735986848983e+01 1.116213248191913436e+02
1.375403407296632352e+00 1.827975360315442899e+01 1.123902174271007510e+02
1.376152184578371740e+00 1.836419861243745544e+01 1.131653995039237799e+02
1.376900074431109955e+00 1.844912566039276314e+01 1.139469298232062329e+02
1.377647076118072356e+00 1.853453804560477991e+01 1.147348677728888475e+02
1.378393188905336908e+00 1.862043909279950071e+01 1.155292733623907822e+02
1.379138412061839070e+00 1.870683215307919411e+01 1.163302072297827578e+02
1.379882744859371124e+00 1.879372060415915513e+01 1.171377306490483505e+02
1.380626186572585512e+00 1.888110785060683483e+01 1.179519055374358345e+02
1.381368736478996606e+00 1.896899732408361317e+01 1.187727944629061341e+02
1.382110393858984487e+00 1.905739248358910132e+01 1.196004606516747941e+02
1.382851157995798053e+00 1.914629681570745845e+01 1.204349679958464634e+02
1.383591028175553017e+00 1.923571383485633035e+01 1.212763810611458837e+02
1.384330003687237909e+00 1.932564708353849170e+01 1.221247650947500034e+02
1.385068083822716734e+00 1.941610013259600720e+01 1.229801860332188426e+02
1.385805267876729641e+00 1.950707658146674461e+01 1.238427105105246966e+02
1.386541555146895144e+00 1.959858005844345996e+01 1.247124058661837864e+02
1.387276944933712342e+00 1.969061422093566804e+01 1.255893401534924863e+02
1.388011436540565580e+00 1.978318275573436935e+01 1.264735821478708289e+02
1.388745029273724452e+00 1.987628937927896544e+01 1.273652013553077325e+02
1.389477722442346241e+00 1.996993783792697741e+01 1.282642680209144146e+02
1.390209515358478143e+00 2.006413190822687653e+01 1.291708531375908819e+02
1.390940407337061480e+00 2.015887539719339827e+01 1.300850284548013747e+02
1.391670397695931927e+00 2.025417214258574461e+01 1.310068664874615649e+02
1.392399485755821953e+00 2.035002601318829107e+01 1.319364405249376659e+02
1.393127670840363042e+00 2.044644090909462619e+01 1.328738246401648553e+02
1.393854952276089687e+00 2.054342076199443667e+01 1.338190936988828810e+02
1.394581329392440727e+00 2.064096953546300384e+01 1.347723233689869460e+02
1.395306801521759343e+00 2.073909122525368431e+01 1.357335901299990439e+02
1.396031367999297723e+00 2.083778985959365571e+01 1.367029712826646914e+02
1.396755028163219725e+00 2.093706949948275664e+01 1.376805449586731243e+02
1.397477781354602211e+00 2.103693423899497006e+01 1.386663901304996500e+02
1.398199626917435712e+00 2.113738820558307197e+01 1.396605866213756713e+02
1.398920564198628202e+00 2.123843556038673697e+01 1.406632151153905568e+02
1.399640592548008655e+00 2.134008049854375955e+01 1.416743571677241960e+02
1.400359711318327482e+00 2.144232724950416369e+01 1.426940952150094404e+02
1.401077919865258092e+00 2.154518007734758456e+01 1.437225125858284400e+02
1.401795217547399552e+00 2.164864328110423841e+01 1.447596935113489849e+02
1.402511603726281031e+00 2.175272119507913260e+01 1.458057231360991182e+02
1.403227077766361353e+00 2.185741818917937707e+01 1.468606875288781737e+02
1.403941639035031663e+00 2.196273866924492069e+01 1.479246736938112861e+02
1.404655286902617206e+00 2.206868707738285096e+01 1.489977695815495622e+02
1.405368020742381763e+00 2.217526789230539208e+01 1.500800641006182730e+02
1.406079839930527875e+00 2.228248562967090862e+01 1.511716471289091430e+02
1.406790743846198843e+00 2.239034484242855072e+01 1.522726095253229914e+02
1.407500731871480504e+00 2.249885012116670779e+01 1.533830431415685212e+02
1.408209803391405446e+00 2.260800609446521037e+01 1.545030408341157511e+02
1.408917957793954345e+00 2.271781742925077197e+01 1.556326964763029537e+02
1.409625194470056408e+00 2.282828883115623242e+01 1.567721049706030101e+02
1.410331512813592481e+00 2.293942504488370915e+01 1.579213622610536447e+02
1.411036912221398154e+00 2.305123085457177012e+01 1.590805653458526479e+02
1.411741392093265768e+00 2.316371108416595348e+01 1.602498122901145052e+02
1.412444951831944184e+00 2.327687059779321288e+01 1.614292022387963641e+02
1.413147590843143009e+00 2.339071430014061548e+01 1.626188354297971443e+02
1.413849308535534588e+00 2.350524713683801536e+01 1.638188132072310452e+02
1.414550104320756230e+00 2.362047409484447513e+01 1.650292380348728614e+02
1.415249977613409760e+00 2.373640020283857766e+01 1.662502135097807638e+02
1.415948927831067072e+00 2.385303053161338127e+01 1.674818443761043625e+02
1.416646954394269908e+00 2.397037019447540374e+01 1.687242365390760597e+02
1.417344056726533630e+00 2.408842434764758167e+01 1.699774970791842748e+02
1.418040234254347220e+00 2.420719819067631562e+01 1.712417342665354738e+02
1.418735486407175728e+00 2.432669696684334681e+01 1.725170575754118261e+02
1.419429812617464259e+00 2.444692596358187231e+01 1.738035776990219290e+02
1.420123212320639317e+00 2.456789051289680259e+01 1.751014065644465916e+02
1.420815684955107461e+00 2.468959599178935349e+01 1.764106573477820632e+02
1.421507229962261976e+00 2.481204782268663678e+01 1.777314444894912242e+02
1.422197846786482422e+00 2.493525147387572005e+01 1.790638837099608622e+02
1.422887534875137971e+00 2.505921245994202806e+01 1.804080920252622491e+02
1.423576293678586957e+00 2.518393634221218491e+01 1.817641877631234308e+02
1.424264122650180431e+00 2.530942872920235942e+01 1.831322905791223263e+02
1.424951021246266158e+00 2.543569527707099454e+01 1.845125214730947221e+02
1.425636988926186843e+00 2.556274169007617658e+01 1.859050028057615123e+02
1.426322025152284567e+00 2.569057372103787529e+01 1.873098583155784240e+02
1.427006129389900790e+00 2.581919717180553064e+01 1.887272131358186584e+02
1.427689301107380793e+00 2.594861789373059580e+01 1.901571938118854916e+02
1.428371539776074783e+00 2.607884178814381571e+01 1.915999283188556603e+02
1.429052844870337902e+00 2.620987480683761461e+01 1.930555460792592726e+02
1.429733215867533547e+00 2.634172295255397245e+01 1.945241779811055380e+02
1.430412652248036709e+00 2.647439227947775464e+01 1.960059563961541471e+02
1.431091153495234636e+00 2.660788889373477772e+01 1.975010151984287461e+02
1.431768719095527498e+00 2.674221895389526438e+01 1.990094897829830813e+02
1.432445348538331276e+00 2.687738867148322441e+01 2.005315170849274011e+02
1.433121041316080868e+00 2.701340431149129628e+01 2.020672355987139213e+02
1.433795796924231425e+00 2.715027219290070448e+01 2.036167853976807294e+02
1.434469614861258346e+00 2.728799868920692262e+01 2.051803081538626259e+02
1.435142494628661058e+00 2.742659022895140808e+01 2.067579471580787924e+02
1.435814435730964345e+00 2.756605329625908141e+01 2.083498473402924560e+02
1.436485437675721233e+00 2.770639443138134794e+01 2.099561552902493986e+02
1.437155499973513217e+00 2.784762023124478603e+01 2.115770192783945163e+02
1.437824622137951591e+00 2.798973735000655338e+01 2.132125892770851294e+02
1.438492803685682109e+00 2.813275249961552049e+01 2.148630169820923186e+02
1.439160044136385430e+00 2.827667245037941868e+01 2.165284558343967660e+02
1.439826343012777565e+00 2.842150403153785021e+01 2.182090610422812631e+02
1.440491699840612760e+00 2.856725413184231499e+01 2.199049896037363681e+02
1.441156114148686163e+00 2.871392970014229462e+01 2.216164003291729614e+02
1.441819585468835374e+00 2.886153774597763899e+01 2.233434538644462464e+02
1.442482113335940674e+00 2.901008534017710616e+01 2.250863127141958842e+02
1.443143697287927685e+00 2.915957961546422439e+01 2.268451412655164745e+02
1.443804336865770255e+00 2.931002776706959168e+01 2.286201058119560798e+02
1.444464031613492017e+00 2.946143705334963769e+01 2.304113745778419400e+02
1.445122781078166163e+00 2.961381479641201508e+01 2.322191177429459970e+02
1.445780584809917890e+00 2.976716838274859001e+01 2.340435074674977614e+02
1.446437442361929060e+00 2.992150526387514731e+01 2.358847179175455437e+02
1.447093353290437090e+00 3.007683295697797021e+01 2.377429252906678983e+02
1.447748317154736508e+00 3.023315904556734779e+01 2.396183078420424124e+02
1.448402333517181617e+00 3.039049118013893747e+01 2.415110459108839507e+02
1.449055401943188492e+00 3.054883707884240707e+01 2.434213219472557626e+02
1.449707522001237647e+00 3.070820452815708279e+01 2.453493205392483105e+02
1.450358693262872478e+00 3.086860138357500105e+01 2.472952284405392049e+02
1.451008915302703262e+00 3.103003557029206405e+01 2.492592345983471489e+02
1.451658187698409597e+00 3.119251508390712502e+01 2.512415301817794102e+02
1.452306510030741515e+00 3.135604799112793728e+01 2.532423086105704613e+02
1.452953881883519038e+00 3.152064243048541670e+01 2.552617655842265947e+02
1.453600302843636394e+00 3.168630661305618190e+01 2.573000991115886791e+02
1.454245772501063128e+00 3.185304882319309172e+01 2.593575095408103266e+02
1.454890290448846324e+00 3.202087741926375486e+01 2.614341995897564743e+02
1.455533856283109939e+00 3.218980083439699058e+01 2.635303743768293430e+02
1.456176469603058576e+00 3.235982757723830616e+01 2.656462414522385984e+02
1.456818130010978818e+00 3.253096623271412113e+01 2.677820108297181605e+02
1.457458837112241223e+00 3.270322546280355880e+01 2.699378950186814450e+02
1.458098590515300552e+00 3.287661400731939665e+01 2.721141090568381742e+02
1.458737389831697762e+00 3.305114068469801936e+01 2.743108705432798615e+02
1.459375234676063560e+00 3.322681439279867277e+01 2.765283996720396544e+02
1.460012124666118405e+00 3.340364410971066889e+01 2.787669192661191460e+02
1.460648059422673173e+00 3.358163889457031814e+01 2.810266548120073935e+02
1.461283038569631820e+00 3.376080788838718405e+01 2.833078344946951006e+02
1.461917061733994716e+00 3.394116031487995144e+01 2.856106892331933977e+02
1.462550128545857975e+00 3.412270548132129022e+01 2.879354527165542095e+02
1.463182238638414789e+00 3.430545277939199167e+01 2.902823614404055093e+02
1.463813391647957651e+00 3.448941168604577001e+01 2.926516547440206750e+02
1.464443587213881681e+00 3.467459176438370605e+01 2.950435748479208655e+02
1.465072824978684851e+00 3.486100266453815522e+01 2.974583668920104174e+02
1.465701104587967096e+00 3.504865412456665297e+01 2.998962789742624295e+02
1.466328425690434978e+00 3.523755597135672701e+01 3.023575621899699399e+02
1.466954787937903681e+00 3.542771812154104794e+01 3.048424706715652519e+02
1.467580190985296573e+00 3.561915058242237819e+01 3.073512616290059327e+02
1.468204634490646532e+00 3.581186345290933559e+01 3.098841953907474931e+02
1.468828118115098613e+00 3.600586692446323411e+01 3.124415354453155942e+02
1.469450641522912493e+00 3.620117128205595947e+01 3.150235484834840349e+02
1.470072204381461800e+00 3.639778690513825410e+01 3.176305044410560185e+02
1.470692806361236560e+00 3.659572426861916483e+01 3.202626765422684230e+02
1.471312447135844748e+00 3.679499394385735656e+01 3.229203413438372081e+02
1.471931126382013622e+00 3.699560659966384435e+01 3.256037787796428802e+02
1.472548843779592831e+00 3.719757300331585981e+01 3.283132722060628339e+02
1.473165599011551974e+00 3.740090402158217131e+01 3.310491084479629080e+02
1.473781391763985704e+00 3.760561062176117275e+01 3.338115778453739040e+02
1.474396221726114398e+00 3.781170387273094491e+01 3.366009743008499981e+02
1.475010088590285040e+00 3.801919494601077076e+01 3.394175953275126858e+02
1.475622992051972115e+00 3.822809511683507822e+01 3.422617420978015161e+02
1.476234931809779383e+00 3.843841576524052073e+01 3.451337194929488419e+02
1.476845907565442984e+00 3.865016837716573406e+01 3.480338361531846090e+02
1.477455919023831665e+00 3.886336454556321485e+01 3.509624045286699925e+02
1.478064965892946780e+00 3.907801597152428030e+01 3.539197409311844922e+02
1.478673047883924729e+00 3.929413446541767740e+01 3.569061655865825173e+02
1.479280164711040735e+00 3.951173194804172084e+01 3.599220026880287833e+02
1.479886316091706844e+00 3.973082045178912836e+01 3.629675804500112122e+02
1.480491501746473704e+00 3.995141212182561219e+01 3.660432311631543030e+02
1.481095721399034559e+00 4.017351921728289454e+01 3.691492912498553665e+02
1.481698974776223254e+00 4.039715411246574917e+01 3.722861013207467522e+02
1.482301261608019116e+00 4.062232929807277770e+01 3.754540062319902063e+02
1.482902581627545624e+00 4.084905738243126194e+01 3.786533551434224592e+02
1.483502934571070853e+00 4.107735109274752716e+01 3.818845015775770548e+02
1.484102320178013246e+00 4.130722327637193558e+01 3.851478034795906069e+02
1.484700738190939395e+00 4.153868690207831804e+01 3.884436232779900706e+02
1.485298188355565596e+00 4.177175506135824179e+01 3.917723279463930339e+02
1.485894670420759400e+00 4.200644096973161368e+01 3.951342890661373417e+02
1.486490184138543169e+00 4.224275796807286554e+01 3.985298828898592092e+02
1.487084729264092298e+00 4.248071952395187623e+01 4.019594904060043632e+02
1.487678305555737879e+00 4.272033923299114377e+01 4.054234974043172315e+02
1.488270912774967814e+00 4.296163082023969793e+01 4.089222945423235274e+02
1.488862550686428143e+00 4.320460814156351859e+01 4.124562774128141882e+02
1.489453219057925493e+00 4.344928518505164305e+01 4.160258466123369203e+02
1.490042917660425958e+00 4.369567607243923391e+01 4.196314078107225782e+02
1.490631646268057331e+00 4.394379506054837492e+01 4.232733718216751413e+02
1.491219404658111092e+00 4.419365654274606925e+01 4.269521546744269358e+02
1.491806192611044635e+00 4.444527505041907034e+01 4.306681776864732569e+02
1.492392009910479267e+00 4.469866525446642669e+01 4.344218675374085024e+02
1.492976856343203096e+00 4.495384196681053623e+01 4.382136563438938879e+02
1.493560731699173694e+00 4.521082014192672460e+01 4.420439817357706147e+02
1.494143635771518097e+00 4.546961487839020322e+01 4.459132869333161580e+02
1.494725568356533252e+00 4.573024142044172891e+01 4.498220208256801698e+02
1.495306529253686900e+00 4.599271515957320844e+01 4.537706380505313177e+02
1.495886518265622023e+00 4.625705163613213244e+01 4.577595990749191515e+02
1.496465535198155061e+00 4.652326654094489555e+01 4.617893702773638438e+02
1.497043579860277474e+00 4.679137571695970621e+01 4.658604240312018874e+02
1.497620652064156399e+00 4.706139516091013064e+01 4.699732387892229895e+02
1.498196751625138656e+00 4.733334102499916440e+01 4.741282991696099884e+02
1.498771878361749410e+00 4.760722961860263780e+01 4.783260960431826447e+02
1.499346032095693282e+00 4.788307740999361073e+01 4.825671266219915765e+02
1.499919212651855904e+00 4.816090102808834672e+01 4.868518945492815533e+02
1.500491419858305919e+00 4.844071726421409352e+01 4.911809099908546727e+02
1.501062653546296088e+00 4.872254307389705019e+01 4.955546897278223923e+02
1.501632913550262405e+00 4.900639557867263818e+01 4.999737572507989967e+02
1.502202199707826535e+00 4.929229206791865892e+01 5.044386428555644102e+02
1.502770511859798042e+00 4.958025000071091171e+01 5.089498837402121580e+02
1.503337849850174823e+00 4.987028700770086687e+01 5.135080241037932183e+02
1.503904213526142231e+00 5.016242089301626805e+01 5.181136152464907809e+02
1.504469602738075951e+00 5.045666963618604939e+01 5.227672156713698541e+02
1.505034017339543562e+00 5.075305139408921207e+01 5.274693911877162691e+02
1.505597457187305643e+00 5.105158450292650230e+01 5.322207150159669027e+02
1.506159922141313778e+00 5.135228748021679479e+01 5.370217678942867678e+02
1.506721412064716104e+00 5.165517902681870055e+01 5.418731381868212793e+02
1.507281926823854645e+00 5.196027802897766890e+01 5.467754219936507525e+02
